step,timestamp,current_mark_ml,pred_adaboost,pred_GBR,pred_lr,pred_svr,pred_heuristic,current_mark_nn,pred_lstm,pred_optm,action_adaboost,action_GBR,action_lr,action_svr,action_heuristic,action_lstm,action_optm,portfolio_value_adaboost,portfolio_value_GBR,portfolio_value_lr,portfolio_value_svr,portfolio_value_heuristic,portfolio_value_lstm,portfolio_value_optm,investment_adaboost,investment_GBR,investment_lr,investment_svr,investment_heuristic,investment_lstm,investment_optm
1059,2025-04-08 05:36:58.271907,58963.95,58966.13756625453,58965.40240773369,58963.301340294835,58964.68507402214,58963.95,58963.95,58968.312,58962.977,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,444025.99874330766,201016.20213378844,169021.8225055135,448036.0212505413,2999.8589115814684,1122016.0171498507,199027.2446977462,444000.0,201000.0,169000.0,448000.0,3000.0,1122000.0,199000.0
1060,2025-04-08 05:36:58.561339,58963.95,58966.13756625453,58965.40240773369,58963.87201897872,58965.32204732476,58963.95,58963.95,58968.848,58963.77,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,445025.99874330766,201016.20213378844,169021.8225055135,448036.0212505413,2999.8589115814684,1123016.0171498507,199027.2446977462,445000.0,201000.0,169000.0,448000.0,3000.0,1123000.0,199000.0
1061,2025-04-08 05:36:58.844887,58964.09,58966.13756625453,58965.40240773369,58963.79683022739,58965.26774221379,58964.229999999996,58964.09,58968.777,58963.664,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,446026.6342023531,201016.41980948512,169021.82423301498,448036.27675037645,2999.8612857668236,1124017.3791152753,199027.2611546489,446000.0,201000.0,169000.0,448000.0,3000.0,1124000.0,199000.0
1062,2025-04-08 05:36:59.131858,58964.09,58966.13756625453,58965.40240773369,58963.5416999666,58965.07252886154,58964.09,58964.09,58968.6,58963.51,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,447026.6342023531,201016.41980948512,169021.82423301498,448036.27675037645,2999.8612857668236,1125017.3791152753,199027.2611546489,447000.0,201000.0,169000.0,448000.0,3000.0,1125000.0,199000.0
1063,2025-04-08 05:36:59.420888,58964.09,58966.13756625453,58965.40240773369,58963.5416999666,58965.07252886154,58964.09,58964.09,58968.6,58963.51,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,448026.6342023531,201016.41980948512,169021.82423301498,448036.27675037645,2999.8612857668236,1126017.3791152753,199027.2611546489,448000.0,201000.0,169000.0,448000.0,3000.0,1126000.0,199000.0
1064,2025-04-08 05:36:59.705274,58964.09,58966.13756625453,58965.40240773369,58963.5416999666,58965.07252886154,58964.09,58964.09,58968.6,58963.51,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,449026.6342023531,201016.41980948512,169021.82423301498,448036.27675037645,2999.8612857668236,1127017.379115275,199027.2611546489,449000.0,201000.0,169000.0,448000.0,3000.0,1127000.0,199000.0
1065,2025-04-08 05:36:59.993752,58964.06,58966.13756625453,58965.40240773369,58963.90822697394,58965.372908933175,58964.03,58964.06,58968.902,58963.785,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,450026.49599742074,201016.37316469295,169021.8238628361,448036.22200041177,2999.8607770128187,1128017.0852304045,199027.25762816975,450000.0,201000.0,169000.0,448000.0,3000.0,1128000.0,199000.0
1066,2025-04-08 05:37:00.279694,58964.06,58966.13756625453,58965.40240773369,58964.12882613636,58965.57029691373,58964.06,58964.06,58969.113,58963.906,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,451026.49599742074,201016.37316469295,169021.8238628361,448036.22200041177,2999.8607770128187,1129017.0852304045,199027.25762816975,451000.0,201000.0,169000.0,448000.0,3000.0,1129000.0,199000.0
1067,2025-04-08 05:37:00.561728,58964.03,58966.13756625453,58965.40240773369,58964.12882613636,58965.57029691373,58964.0,58964.03,58969.113,58963.906,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,452026.3567749193,201016.32651990082,169021.82349265722,448036.1672504471,2999.8602682588144,1130016.7903279646,199027.2541016906,452000.0,201000.0,169000.0,448000.0,3000.0,1130000.0,199000.0
1068,2025-04-08 05:37:00.844861,58964.03,58966.13756625453,58965.40240773369,58963.90822697394,58965.372908933175,58964.03,58964.03,58968.902,58963.785,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,453026.3567749192,201016.32651990082,169021.82349265722,448036.1672504471,2999.8602682588144,1131016.7903279646,199027.2541016906,453000.0,201000.0,169000.0,448000.0,3000.0,1131000.0,199000.0
1069,2025-04-08 05:37:01.127870,58964.03,58966.13756625453,58965.40240773369,58963.4517177975,58964.79344550702,58964.03,58964.03,58968.453,58963.188,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,454026.3567749192,201016.32651990082,169021.82349265722,448036.1672504471,2999.8602682588144,1132016.7903279646,199027.2541016906,454000.0,201000.0,169000.0,448000.0,3000.0,1132000.0,199000.0
1070,2025-04-08 05:37:01.418878,58964.03,58966.13756625453,58965.40240773369,58963.37652904617,58964.739400981234,58964.03,58964.03,58968.383,58963.082,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,455026.3567749192,201016.32651990082,169021.82349265722,448036.1672504471,2999.8602682588144,1133016.7903279644,199027.2541016906,455000.0,201000.0,169000.0,448000.0,3000.0,1133000.0,199000.0
1071,2025-04-08 05:37:01.700894,58963.88,58966.13756625453,58965.40240773369,58963.70027368854,58965.029621326394,58963.729999999996,58963.88,58968.684,58963.234,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,456025.6504867169,201016.09329594008,169021.82164176274,448035.89350062376,2999.857724488791,1134015.30564007,199027.23646929485,456000.0,201000.0,169000.0,448000.0,3000.0,1134000.0,199000.0
1072,2025-04-08 05:37:01.984850,58963.88,58966.13756625453,58965.40240773369,58963.40841799873,58964.82689766667,58963.88,58963.88,58968.496,58962.93,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,457025.6504867169,201016.09329594008,169021.82164176274,448035.89350062376,2999.857724488791,1135015.30564007,199027.23646929485,457000.0,201000.0,169000.0,448000.0,3000.0,1135000.0,199000.0
1073,2025-04-08 05:37:02.270877,58963.65,58966.13756625453,58965.40240773369,58963.40841799873,58964.82689766667,58963.420000000006,58963.65,58968.496,58962.93,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,458024.559710087,201015.7356858669,169021.81880372457,448035.47375089454,2999.8538240414223,1136013.0213172457,199027.2094329547,458000.0,201000.0,169000.0,448000.0,3000.0,1136000.0,199000.0
1074,2025-04-08 05:37:02.552908,58963.65,58966.13756625453,58965.58509535046,58963.869300111,58965.17779890359,58963.65,58963.65,58968.848,58963.34,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,459024.55971008714,201015.7356858669,169021.81880372457,448035.47375089454,2999.8538240414223,1137013.0213172457,199027.2094329547,459000.0,201000.0,169000.0,448000.0,3000.0,1137000.0,199000.0
1075,2025-04-08 05:37:02.835429,58963.65,58966.13756625453,58965.58509535046,58963.869300111,58965.17779890359,58963.65,58963.65,58968.848,58963.34,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,460024.55971008714,201015.7356858669,169021.81880372457,448035.47375089454,2999.8538240414223,1138013.0213172457,199027.2094329547,460000.0,201000.0,169000.0,448000.0,3000.0,1138000.0,199000.0
1076,2025-04-08 05:37:03.117925,58963.65,58966.13756625453,58965.58509535046,58963.869300111,58965.17779890359,58963.65,58963.65,58968.848,58963.34,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,461024.55971008714,201015.7356858669,169021.81880372457,448035.47375089454,2999.8538240414223,1139013.0213172457,199027.2094329547,461000.0,201000.0,169000.0,448000.0,3000.0,1139000.0,199000.0
1077,2025-04-08 05:37:03.399785,58963.63,58966.13756625453,58965.40240773369,58963.40841799873,58964.82689766667,58963.60999999999,58963.63,58968.496,58962.93,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,462024.4635031773,201015.7045893388,169021.81855693864,448035.4372509181,2999.8534848720856,1140012.82132371,199027.2070819686,462000.0,201000.0,169000.0,448000.0,3000.0,1140000.0,199000.0
1078,2025-04-08 05:37:03.681919,58963.63,58966.13756625453,58965.40240773369,58963.40841799873,58964.82689766667,58963.63,58963.63,58968.496,58962.93,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,463024.4635031773,201015.7045893388,169021.81855693864,448035.4372509181,2999.8534848720856,1141012.82132371,199027.2070819686,463000.0,201000.0,169000.0,448000.0,3000.0,1141000.0,199000.0
1079,2025-04-08 05:37:03.963920,58963.97,58966.13756625453,58965.40240773369,58963.40841799873,58964.82689766667,58964.310000000005,58963.97,58968.496,58962.93,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,464026.1105531773,201016.23323031652,169021.82275229943,448036.05775051774,2999.8592507508047,1142016.232746346,199027.2470487323,464000.0,201000.0,169000.0,448000.0,3000.0,1142000.0,199000.0
1080,2025-04-08 05:37:04.246895,58963.97,58966.13756625453,58965.40240773369,58963.40841799873,58964.82689766667,58963.97,58963.97,58968.496,58962.93,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,465026.1105531772,201016.23323031652,169021.82275229943,448036.05775051774,2999.8592507508047,1143016.232746346,199027.2470487323,465000.0,201000.0,169000.0,448000.0,3000.0,1143000.0,199000.0
1081,2025-04-08 05:37:04.528792,58963.97,58966.13756625453,58965.40240773369,58963.40841799873,58964.82689766667,58963.97,58963.97,58968.496,58962.93,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,466026.1105531772,201016.23323031652,169021.82275229943,448036.05775051774,2999.8592507508047,1144016.232746346,199027.2470487323,466000.0,201000.0,169000.0,448000.0,3000.0,1144000.0,199000.0
1082,2025-04-08 05:37:04.812885,58963.95,58966.13756625453,58965.40240773369,58963.40841799873,58964.82689766667,58963.92999999999,58963.95,58968.496,58962.93,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,467026.0126503125,201016.20213378844,169021.8225055135,448036.0212505413,2999.8589115814684,1145016.0310568553,199027.2446977462,467000.0,201000.0,169000.0,448000.0,3000.0,1145000.0,199000.0
1083,2025-04-08 05:37:05.098348,58963.95,58966.13756625453,58965.40240773369,58963.40841799873,58964.82689766667,58963.95,58963.95,58968.496,58962.93,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,468026.0126503125,201016.20213378844,169021.8225055135,448036.0212505413,2999.8589115814684,1146016.0310568556,199027.2446977462,468000.0,201000.0,169000.0,448000.0,3000.0,1146000.0,199000.0
1084,2025-04-08 05:37:05.383887,58963.95,58966.13756625453,58965.40240773369,58963.40841799873,58964.82689766667,58963.95,58963.95,58968.496,58962.93,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,469026.0126503125,201016.20213378844,169021.8225055135,448036.0212505413,2999.8589115814684,1147016.0310568556,199027.2446977462,469000.0,201000.0,169000.0,448000.0,3000.0,1147000.0,199000.0
1085,2025-04-08 05:37:05.668914,58963.95,58966.13756625453,58965.40240773369,58963.40841799873,58964.82689766667,58963.95,58963.95,58968.496,58962.93,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,470026.0126503126,201016.20213378844,169021.8225055135,448036.0212505413,2999.8589115814684,1148016.0310568556,199027.2446977462,470000.0,201000.0,169000.0,448000.0,3000.0,1148000.0,199000.0
1086,2025-04-08 05:37:05.950864,58963.93,58966.13756625453,58965.40240773369,58963.9401159265,58965.46104283908,58963.91,58963.93,58969.016,58963.633,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,471025.91339068674,201016.17103726033,169021.82225872757,448035.98475056485,2999.858572412132,1149015.828010604,199027.24234676012,471000.0,201000.0,169000.0,448000.0,3000.0,1149000.0,199000.0
1087,2025-04-08 05:37:06.234913,58963.93,58966.13756625453,58965.40240773369,58963.469095982604,58964.87374090416,58963.93,58963.93,58968.547,58962.992,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,472025.91339068674,201016.17103726033,169021.82225872757,448035.98475056485,2999.858572412132,1150015.828010604,199027.24234676012,472000.0,201000.0,169000.0,448000.0,3000.0,1150000.0,199000.0
1088,2025-04-08 05:37:06.518888,58963.93,58966.13756625453,58965.58509535046,58963.67097660657,58964.960481982984,58963.93,58963.93,58968.594,58963.14,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,473025.91339068674,201016.17103726033,169021.82225872757,448035.98475056485,2999.858572412132,1151015.828010604,199027.24234676012,473000.0,201000.0,169000.0,448000.0,3000.0,1151000.0,199000.0
1089,2025-04-08 05:37:06.800901,58963.91,58966.13756625453,58965.40240773369,58963.2100944943,58964.610245021395,58963.89000000001,58963.91,58968.242,58962.73,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,474025.81311348965,201016.13994073222,169021.82201194164,448035.94825058844,2999.858233242796,1152015.6239467813,199027.239995774,474000.0,201000.0,169000.0,448000.0,3000.0,1152000.0,199000.0
1090,2025-04-08 05:37:07.084885,58963.91,58966.13756625453,58965.40240773369,58963.2100944943,58964.610245021395,58963.91,58963.91,58968.242,58962.73,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,475025.81311348965,201016.13994073222,169021.82201194164,448035.94825058844,2999.858233242796,1153015.6239467813,199027.239995774,475000.0,201000.0,169000.0,448000.0,3000.0,1153000.0,199000.0
1091,2025-04-08 05:37:07.372868,58963.81,58966.13756625453,58965.40240773369,58963.2100944943,58964.610245021395,58963.70999999999,58963.81,58968.242,58962.73,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,476025.3083355987,201015.98445809173,169021.82077801198,448035.7657507062,2999.8565373961137,1154014.600235762,199027.2282408435,476000.0,201000.0,169000.0,448000.0,3000.0,1154000.0,199000.0
1092,2025-04-08 05:37:07.663622,58963.81,58966.13756625453,58965.40240773369,58963.2100944943,58964.610245021395,58963.81,58963.81,58968.242,58962.73,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,477025.3083355987,201015.98445809173,169021.82077801198,448035.7657507062,2999.8565373961137,1155014.600235762,199027.2282408435,477000.0,201000.0,169000.0,448000.0,3000.0,1155000.0,199000.0
1093,2025-04-08 05:37:07.945697,58963.81,58966.13756625453,58965.40240773369,58963.2100944943,58964.610245021395,58963.81,58963.81,58968.242,58962.73,buy 0.02 units (inject $1000.00),hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,478025.3083355987,201015.98445809173,169021.82077801198,448035.7657507062,2999.8565373961137,1156014.600235762,199027.2282408435,478000.0,201000.0,169000.0,448000.0,3000.0,1156000.0,199000.0
1094,2025-04-08 05:37:08.229845,58964.25,58966.13756625453,58965.40240773369,58963.9401159265,58965.46104283908,58964.69,58964.25,58969.016,58963.633,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,478027.5517449322,201016.66858170994,169021.82620730242,448036.56875018805,2999.863999121515,1157019.1269508593,199027.27996253772,478000.0,201000.0,169000.0,448000.0,3000.0,1157000.0,199000.0
1095,2025-04-08 05:37:08.512882,58964.25,58966.13756625453,58965.40240773369,58963.3330909398,58964.75042507699,58964.25,58964.25,58968.324,58962.94,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,478027.5517449322,201016.66858170994,169021.82620730242,448036.56875018805,2999.863999121515,1158019.126950859,199027.27996253772,478000.0,201000.0,169000.0,448000.0,3000.0,1158000.0,199000.0
1096,2025-04-08 05:37:08.798883,58964.25,58966.13756625453,58965.40240773369,58962.963285786966,58964.42835024948,58964.25,58964.25,58967.957,58962.445,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),hold,478027.5517449322,201016.66858170994,169021.82620730242,448036.56875018805,2999.863999121515,1159019.126950859,199027.27996253772,478000.0,201000.0,169000.0,448000.0,3000.0,1159000.0,199000.0
1097,2025-04-08 05:37:09.080904,58964.74,58966.13756625453,58965.40240773369,58962.963285786966,58964.42835024948,58965.229999999996,58964.74,58967.957,58962.445,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),sell 0.06 units (receive $3465.63),478030.0500871445,201017.4304466484,169021.83225355766,448037.46299961105,2999.8723087702574,1160024.1929957597,199027.3375616972,478000.0,201000.0,169000.0,448000.0,3000.0,1160000.0,199000.0
1098,2025-04-08 05:37:09.370905,58964.74,58966.13756625453,58965.40240773369,58962.819046888144,58964.27131648917,58964.74,58964.74,58967.805,58962.27,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),sell 0.03 units (receive $1732.82),478030.0500871445,201017.4304466484,169021.83225355766,448037.46299961105,2999.8723087702574,1161024.1929957597,199027.3375616972,478000.0,201000.0,169000.0,448000.0,3000.0,1161000.0,199000.0
1099,2025-04-08 05:37:09.653708,58964.74,58966.13756625453,58965.40240773369,58962.68931875677,58964.12359255717,58964.74,58964.74,58967.668,58962.137,hold,hold,hold,hold,hold,buy 0.02 units (inject $1000.00),sell 0.01 units (receive $866.41),478030.0500871445,201017.4304466484,169021.83225355766,448037.46299961105,2999.8723087702574,1162024.1929957597,199027.33756169718,478000.0,201000.0,169000.0,448000.0,3000.0,1162000.0,199000.0
